date,Hospitalized Census 5%,Hospitalized Census 25%,Hospitalized Census Median,Hospitalized Census 75%,Hospitalized Census %95,ICU Census 5%,ICU Census 25%,ICU Census Median,ICU Census 75%,ICU Census %95,Vent Census 5%,Vent Census 25%,Vent Census Median,Vent Census 75%,Vent Census %95,Hospitalized Admits 5%,Hospitalized Admits 25%,Hospitalized Admits Median,Hospitalized Admits 75%,Hospitalized Admits %95,ICU Admits 5%,ICU Admits 25%,ICU Admits Median,ICU Admits 75%,ICU Admits %95,Vent Admits 5%,Vent Admits 25%,Vent Admits Median,Vent Admits 75%,Vent Admits %95
2020-07-29,0.6742272697,3.6836402077,7.8873180398,15.189278798425,35.5969230146,0.11601990770000001,1.0675394361,2.6761621717,5.3271362383,12.0183322961,0.0480733192,0.8740686913,2.31403417915,4.4757525846,11.2806635958,0,0,1,2,5,0,0,0,1,2,0,0,0,1,2
2020-07-30,0.6201375788,3.4966999181,7.8762110193,14.9512950493,35.4182769968,0.10422290490000001,1.1085946469,2.6504843882999998,5.2560440742,11.988174246,0.042749897200000005,0.863692298,2.18748716,4.4901703028,11.586768931,0,0,1,2,5,0,0,0,1,2,0,0,0,1,2
2020-07-31,0.5921401933,3.48444027985,7.8171731697,14.7575969207,35.368527287,0.0970621475,1.1394032922,2.6870590642,5.0885283085,12.316686864119955,0.0414632158,0.8765988180000001,2.2114619328,4.3453448111,11.3242291646,0,0,1,2,5,0,0,0,1,2,0,0,0,1,2
2020-08-01,0.5329659316,3.4399054774,7.5716021346,14.3625452555,35.4257738154,0.08706099505500017,1.0681803084250001,2.6171122427,5.1773275157,12.1144597792,0.0375844231,0.8609652396,2.1840327146,4.4832814592,11.2471610969,0,0,1,2,4,0,0,0,1,2,0,0,0,1,2
2020-08-02,0.4942479268,3.3758050901,7.7041416594,14.3612581407,35.0273780632,0.08130965100000001,1.0194978084,2.6973390948000002,5.1438561119,12.3003967761,0.0341168434,0.830370598,2.1772448832,4.3666868153,11.3610484788,0,0,1,2,5,0,0,0,1,2,0,0,0,1,2
2020-08-03,0.46105547820000004,3.288191029425,7.6134620482,14.0638946518,35.5627858026,0.0888591955,1.0228440028,2.6346644743,5.1127653219,12.0488856953,0.0312182703,0.8262522154,2.1689840738,4.2950649995,11.2539184145,0,0,1,2,5,0,0,0,1,2,0,0,0,1,2
2020-08-04,0.4133140383,3.2970374677,7.5584053431000005,13.8071642665,36.5832371084,0.077051954,1.0068330674,2.67067188255,5.355947680525,12.448666207,0.0293296013,0.8139517303,2.227511369,4.2142251536,11.2477324178,0,0,1,2,5,0,0,0,1,2,0,0,0,1,2
2020-08-05,0.44631999510000003,3.3082086950000003,7.3220523195,13.8496677018,36.5429413652,0.06878534530000001,1.0136329903,2.5356489321,5.3515894417,12.756735451299999,0.026247884200000002,0.8006163301,2.1397430567,4.3333117435,11.5587059921,0,0,1,2,5,0,0,0,1,2,0,0,0,1,2
2020-08-06,0.4094088596,3.1333005886,7.4359032658,13.7082655137,36.4162724561,0.05834195317000003,0.9969131816000001,2.4958669165,5.1061152674,12.284662902,0.0224567388,0.7879294214,2.1404952517,4.2318426821,11.467077751,0,0,1,2,5,0,0,0,1,2,0,0,0,1,2
2020-08-07,0.3664934926,3.0981367229,7.2681743554,13.381435572825001,34.8588602101,0.0507719608,1.0093223143,2.452716736,5.1817954223000005,12.1569895715,0.0192131722,0.8047002498,2.07252533,4.2360407127,11.1415316538,0,0,0,2,5,0,0,0,1,2,0,0,0,1,2
2020-08-08,0.3165174595,2.9196923419500003,7.0383726658,13.4728574423,34.3729794819,0.0467749863,0.9916202386,2.4096148467000003,5.0249375249,12.0177463092,0.0166099173,0.7857599718,2.0507843901,4.2346548807,11.006550981,0,0,0,2,5,0,0,0,1,2,0,0,0,1,2
2020-08-09,0.2970869392,2.8335272548,6.9611740637,13.3347544822,35.2570774474,0.0430926699,0.935582825,2.346890314,5.0578549004,12.2549677887,0.0141259848,0.7660613835000001,2.0419304773,4.2002207209,11.1307473983,0,0,1,2,5,0,0,0,1,2,0,0,0,1,2
2020-08-10,0.2659169473,2.8480982288,6.9968999047,13.165957705,35.3560232084,0.0394459408,0.89306447,2.3061333771,4.8804309141,12.327004879659993,0.012032510100000001,0.7201638056,1.9171448766,4.0905741114,10.897555036,0,0,0,2,5,0,0,0,1,2,0,0,0,1,2
2020-08-11,0.2573268051,2.8382633530000003,6.805048016,13.3675081062,34.1917866932,0.035919146400000004,0.9143515722000001,2.2887934629,4.8861347227,12.1662872505,0.010796987800000001,0.7131031332000001,1.9683643486,4.0608564943,11.5742179049,0,0,1,2,5,0,0,0,1,2,0,0,0,1,2
2020-08-12,0.2652628509,2.671295062,6.7652126192,13.457846214,34.4631235199,0.0320045528,0.8849586528000001,2.311522787,4.827956226,11.915972155,0.0102768832,0.6888649723,1.9481499642000002,4.0162124941,11.051708345,0,0,1,2,4,0,0,0,1,2,0,0,0,1,2
2020-08-13,0.29242888370000003,2.5260313565,6.529394881,13.3942894718,34.480291509,0.0378671571,0.8768881288,2.2409983886,4.8431049176,11.8706906572,0.010808201100000001,0.6839072283000001,1.8256501366000002,3.9589146875249996,11.2945318529,0,0,0,2,5,0,0,0,1,2,0,0,0,0,2
2020-08-14,0.28070014320000003,2.478091166,6.4506274456,13.0214933206,34.7000145217,0.0342516683,0.8496061014,2.1778529083000002,4.8269962923000005,12.1826287418,0.0089626303,0.6636937011,1.7850253068000002,4.1014283834,11.1357829996,0,0,0,2,5,0,0,0,1,2,0,0,0,1,2
2020-08-15,0.2583500896,2.5289053194,6.3841404899,12.8645184773,35.5496236974,0.0300857356,0.7839894864,2.0919983727,4.9503077589,12.1646421183,0.0095577981,0.6056076136,1.8043698044,4.0178714649,10.9865346207,0,0,1,1,5,0,0,0,1,2,0,0,0,1,2
2020-08-16,0.2402229768,2.4691514115,6.2524806243,12.7331510547,35.1291529115,0.025406937900000003,0.7365318081000001,1.9854028334,4.7083896736,11.9320988322,0.0083326714,0.5699373578,1.6956859124,3.8223259709,11.0126726893,0,0,0,1,5,0,0,0,1,2,0,0,0,0,2
2020-08-17,0.21874023680000002,2.3806838087,6.1665287141,12.8488569199,35.0797972897,0.0236348111,0.700709416,2.0880829548,4.7967926877,11.5738408789,0.008222735200000001,0.5561185589000001,1.7367133179,4.0347685881,11.4382634187,0,0,1,2,5,0,0,0,1,2,0,0,0,1,2
2020-08-18,0.2135225805,2.2994015244,6.0998202871,13.1082476412,34.6650156796,0.0208853747,0.6888353294,2.1192785827,4.8434402208,12.2061118476,0.0076946777,0.5352323434,1.7351011235,4.0028478776,11.4344454349,0,0,0,2,5,0,0,0,1,2,0,0,0,1,2
2020-08-19,0.24835482199999998,2.2794187285,5.997833052,12.709321407200001,34.9599920892,0.020261933000000003,0.6949654334,1.984755515,4.689376815,12.3205740419,0.0068629926,0.5218294631,1.6707404148,3.9897243182,12.0119526994,0,0,0,1,5,0,0,0,1,2,0,0,0,1,2
2020-08-20,0.2200572808,2.2432795507,5.9036866292,12.5543534823,34.9879634067,0.0176917597,0.6871946867000001,1.9845507131,4.514784964,12.1607570126,0.0059402866000000006,0.49126344660000004,1.6360849186,3.8672593641,11.9734893654,0,0,0,1,5,0,0,0,1,2,0,0,0,1,2
2020-08-21,0.2077617666,2.2137160156,5.9971234073,12.4317732498,35.0219363267,0.0182882277,0.6960960984,1.9696706619,4.4940195611,11.9986469479,0.0051416353,0.4797627554,1.679762392,3.9038547551000002,11.6146831133,0,0,0,1,5,0,0,0,1,2,0,0,0,1,2
2020-08-22,0.2253802749,2.1787433249,5.834229205,12.5380453922,35.5941841671,0.015821738000000002,0.6901459623,1.9514679619000002,4.5132589614,12.2438364317,0.0044135663,0.4807999262,1.6871610606,3.8490430416,11.6393209087,0,0,0,1,5,0,0,0,1,2,0,0,0,0,2
2020-08-23,0.20927931747000006,2.0759978956,5.7528578641,12.4778836124,35.6249365694,0.0203149428,0.7106265433250001,1.8999386299,4.5315564272,12.1303933757,0.0041122964,0.5018336384000001,1.6115258448,3.7868276804,11.2049749139,0,0,0,1,5,0,0,0,1,2,0,0,0,1,2
2020-08-24,0.2203098001,2.1087305015,5.5997470607,12.2109741329,36.7767388762,0.016873814600000002,0.6573641064,1.8989513331,4.4062964564,12.0176658505,0.0035555702,0.46913944030000004,1.5148057768,3.8062156331,11.370113371069817,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-08-25,0.2179341727,2.0004233986,5.5891541725,12.0938185125,36.463792454,0.017262608500000002,0.6897278676,1.8787079065,4.3812396562,12.0716768148,0.0032339578000000003,0.44830828500000003,1.55427610565,3.718807967,11.1093270902,0,0,0,1,5,0,0,0,1,2,0,0,0,0,2
2020-08-26,0.2014822791,1.98760866865,5.3970735537,11.9658202036,36.366191156,0.014807695,0.6462589440000001,1.8375021784,4.4140439482,11.7429591341,0.0026838350000000003,0.4258859679,1.5419632739,3.7434670099,11.1040005856,0,0,0,1,5,0,0,0,1,2,0,0,0,0,2
2020-08-27,0.1775365741,1.9958308716,5.3784836336,11.7329875912,36.5663168839,0.0139369882,0.6265217992000001,1.7537764728,4.2855836306,12.0191670954,0.0022981787,0.4017054324,1.5144331776,3.7166118167,11.1587048281,0,0,0,1,5,0,0,0,1,2,0,0,0,0,2
2020-08-28,0.1576521935,1.9017996414,5.2165561618,11.9775325242,36.3509774016,0.0139434232,0.5938204882,1.7587499507,4.5131322391,11.6430767471,0.0019870493,0.3633158514,1.4516873002000001,3.821493099,11.0954310383,0,0,0,1,4,0,0,0,1,2,0,0,0,0,2
2020-08-29,0.1392984608,1.88234612,5.257700422,11.853160322,36.8534044377,0.011778677100000001,0.571727780775,1.7515969321,4.4123944798,11.7043534444,0.0017180408000000002,0.3653439571,1.4704608612,3.6834653957,11.1122010369,0,0,0,1,5,0,0,0,1,2,0,0,0,0,2
2020-08-30,0.11970458560000001,1.8558159156,5.1840479273,11.923215817,36.5530942156,0.010017578000000001,0.5370535829,1.738173806,4.404059797,12.0376278287,0.001485451,0.3503074729,1.454896586,3.693263791,11.577114564,0,0,0,1,4,0,0,0,1,2,0,0,0,0,2
2020-08-31,0.1046445305,1.7712172332,4.9884544427,11.5680794615,36.2266797043,0.0087586794,0.5199348055,1.7367558557,4.2585298779,12.6302796417,0.0012843494,0.3518106241,1.442910288,3.6180147594000003,11.397350534694754,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-01,0.09281941710000001,1.8790496612,4.9549627504,11.673813546,36.7613678167,0.007552829600000001,0.5107637531,1.6787465394,4.2256733016,12.4507424074,0.001110473,0.3259639603,1.4797211504,3.5276776034,11.4031706427,0,0,0,1,5,0,0,0,1,2,0,0,0,0,2
2020-09-02,0.0811479843,1.8001946691000001,4.717798666,11.7099077242,35.6579753886,0.006512995000000001,0.4728438098,1.6017170156,4.1912412379,11.9656476457,0.0009601362000000002,0.32583356900000005,1.40236563545,3.6061323996,11.8610778414,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-03,0.0703074613,1.6189504187,4.6077613275000004,11.6206599568,35.8159504038,0.006041597,0.4539414074,1.4970855326999999,4.1607421721,12.3739041141,0.0008301522,0.29471387460000004,1.2799884856000001,3.403812591275,12.1670563772,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-04,0.0649571547,1.5923404229,4.4924094389,11.1012334267,34.9805552671,0.0065649198,0.46266936000000003,1.4664203552,4.0687389442,11.8470697829,0.0008957546999999999,0.2981895433,1.2772229521,3.3055065324,11.4170855308,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-05,0.0581691043,1.5697535085,4.4238163466,10.7578937394,35.8895220746,0.0052614555000000006,0.4404626917,1.4535326955,4.0626746504,11.5519369977,0.0007783383,0.2814165033,1.2376312433,3.2397784627,11.125241338484862,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-06,0.052059172,1.5139383541,4.3149531931,10.8682164392,35.9575165073,0.0051465138,0.44354117470000004,1.4445446955,3.9236530789,11.3797918585,0.0007556860000000001,0.2873375121,1.1968695257,3.2947876463,10.7068902596,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-07,0.046591011200000004,1.4316481102,4.3776740614000005,10.6848143646,35.0327817873,0.0044563235000000005,0.413056605,1.4446259986,4.0094044223,11.1503358212,0.0006244007,0.2846421436,1.1819202228,3.2786420612000002,10.9730255713,0,0,0,1,4,0,0,0,0,2,0,0,0,0,2
2020-09-08,0.0416972119,1.4136052161000001,4.2452290672,10.5329780176,35.5865818707,0.0038949596,0.3790072701,1.424591792,3.9136848819,11.328702707,0.0005141055,0.2736414748,1.1775176325,3.1940274024,10.8329288763,0,0,0,1,4,0,0,0,0,2,0,0,0,0,2
2020-09-09,0.0373174446,1.3774524204,4.3345607187,10.2966978811,35.3169496311,0.0035385114,0.3605009313,1.3833199018,3.761178792,11.9357531995,0.0004436959,0.25911585330000003,1.1548485502,3.1117837882,11.0960958485,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-10,0.034464467545000085,1.3188830356,4.3718494402,10.6534774699,35.9451589423,0.0031270788,0.3190242159,1.4204795269,3.6274395638,11.9388046877,0.0003855358,0.2395928357,1.1813211311,3.0781187565,11.3178026941,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-11,0.030150119700000002,1.2373886085,4.2424473755,10.3408874495,36.0252724312,0.0027634847,0.2974841479,1.3606973937,3.736967462,11.2617435846,0.0003349994,0.2279756461,1.1567526789,3.0150071761,10.9309244128,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-12,0.026750169400000003,1.2215402227,4.1843744137,10.3964218795,36.2915724579,0.0028893751,0.3139902916,1.3658068479,3.7145449171,11.2530547557,0.00029108730000000003,0.20926973410000002,1.1762211914,2.8978369547,11.5924401436,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-13,0.0239404008,1.1976400245,4.0500866855,9.9676758898,36.4346102149,0.0025790424000000003,0.284020571,1.3386704175,3.673056489825,11.2476000191,0.0002529313,0.2133780844,1.1822586755,3.0008045347,11.6630580444,0,0,0,1,5,0,0,0,1,2,0,0,0,0,2
2020-09-14,0.022937013380000017,1.1777211936,4.0280452129,10.1344500936,35.9817464037,0.0022499071000000002,0.2828125342,1.2794723443,3.7579574819,10.9388441831,0.0002579072,0.20976692190000001,1.1247708893,3.0246490751,11.3330661747,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-15,0.0205103987,1.1026586199,4.0913467591,10.208654931,36.2503941883,0.0019575621,0.2739430195,1.2807937797,3.5236635641,11.5804653175,0.0002167154,0.21764068790000002,1.1095195615,2.9759152953,11.9540979274,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-16,0.018344332695000014,1.1098869244,3.9626720093000003,9.9827383316,35.8460251542,0.0016927884000000001,0.281305152375,1.2237092552,3.4790434012,12.0477462852,0.0001821025,0.2121835218,1.0590465204,2.9411029257,11.178207077,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-17,0.0163465467,1.0266384447,4.019109045,9.835042826,36.3668141432493,0.0014277014,0.25623850270000004,1.249336987,3.454877723,11.6680235443,0.0001530179,0.1970374662,1.0548619131,2.8967890519,11.5713145439,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-18,0.014593248500000001,1.0816721611,3.8099263452,9.9163529509,36.0920768026,0.001177228,0.26009161480000004,1.2122294981000001,3.36760480765,11.8677432408,0.0001285785,0.1829744346,1.0317305721,2.8303056802,11.2268738588,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-19,0.014614571000000002,1.0166125250499998,3.7781938432,9.8800387672,36.2409531314,0.0010280232,0.232692582,1.2499761453,3.2990654771,11.8786113345,0.0001075971,0.1617793898,1.0431801461,2.8585922851000003,11.128366445,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-20,0.013850888,0.9951091626,3.6991603276,9.8700162519,36.969141491,0.0009228624,0.2291832128,1.2660821869,3.286172034,11.6051697705,9.078640000000001e-05,0.1495248787,1.0389239169,2.8459105354,11.3812347929,0,0,0,1,4,0,0,0,0,2,0,0,0,0,1
2020-09-21,0.014049890700000001,0.9765924410000001,3.63833261035,9.7793967285,36.6114964702,0.0009781814650000093,0.21577275005000002,1.2060621186,3.3175348558,11.4816885426,7.628640000000001e-05,0.14399210040000002,1.035416185,2.7846310987000003,11.3708083116,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-22,0.0145106869,0.9613859672,3.7821867871,9.7961708509,36.7850606029,0.0011552196600000276,0.22176098775000003,1.255664489,3.2827736258,11.854726583739954,8.762158000000112e-05,0.15389820255,1.0823295655,2.7103758361,11.178658108509435,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-23,0.012966058,0.9160059619,3.7086640508,9.7479838605,37.8610801778,0.0011157654,0.2072662079,1.2348252363,3.4262493483,11.9532456215,7.43143e-05,0.1464943797,1.0607140051,2.7570010953,11.905535988844989,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-24,0.0138895291,0.9558092053,3.5468262539,9.543858793,36.1058006412,0.0010412635000000001,0.2026818758,1.2151866597,3.3525803633,11.813170944,6.10811e-05,0.14042646790000002,1.0230512394,2.7339282834,11.740646362749949,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-25,0.012449693000000001,0.8770555264000001,3.5127205973,9.1313023455,37.0083170323,0.0009588523000000002,0.1926967692,1.1984328823000001,3.32406929,11.750796368649858,7.30475e-05,0.1348536059,1.0013963732,2.7525072754,12.0492730808,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-26,0.011159115300000001,0.9549821673000001,3.4534892949,9.2696139965,37.7213511202,0.0008829637000000001,0.2001300332,1.2121830622,3.249162588,12.111003373,6.33921e-05,0.12695249420000002,1.0113053139,2.753001154,11.9679107408,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-27,0.01189946351000008,0.9043086636000001,3.3889714544,9.2832327921,36.6001822363,0.0007864632,0.1743296935,1.1694976082,3.2321410109,11.818877137129956,5.5013e-05,0.1166476451,1.0175136872000001,2.687458388,11.6855417271,0,0,0,1,4,0,0,0,0,2,0,0,0,0,2
2020-09-28,0.0127183259,0.8389387633000001,3.3450505443000003,8.8559477522,37.3189878526,0.0006653298,0.1730774234,1.1255388214,3.3183104322,11.5606612687,5.85599e-05,0.1075953988,1.0000033993,2.6411787050999997,11.642186232479673,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-29,0.0107956509,0.7862104773,3.4418987342,9.1487669817,38.3663414895,0.0006426619950000035,0.1642848064,1.095747875,3.1556934234,11.799983612479934,5.137967000000009e-05,0.099489333725,0.9558192261,2.7235899671,11.7274791795,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-09-30,0.0091636336,0.7746914140000001,3.3440949682,9.141510274375,36.2888788582,0.0005639571000000001,0.1513566384,1.1367900356,3.098678725,11.4775353518,4.46031e-05,0.0991943279,0.9852231764,2.6853365373,11.0454662913,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
2020-10-01,0.0080152238,0.7986273425,3.1745980273,9.0655976052,36.4322028832,0.000480488480000003,0.1451953792,1.097525792,3.1802241127,11.5593891206,3.89267e-05,0.0983526347,0.9484138006,2.6536301567000002,11.145890183,0,0,0,1,4,0,0,0,0,2,0,0,0,0,2
2020-10-02,0.0097102106,0.7495136941,3.198540055,8.7173595152,36.7108864775,0.0005321331,0.14730084370000002,1.1120885057,3.0775255176,11.0377130958,3.39727e-05,0.0891623156,0.9353364136000001,2.5618806125,11.3127120605,0,0,0,1,4,0,0,0,0,2,0,0,0,0,2
2020-10-03,0.0085981589,0.7326848515000001,3.1404764499,8.8657434695,36.5684964992,0.0004817547,0.1413277912,1.1354212825,3.077928154,10.8730438546,2.96491e-05,0.09603135700000001,0.9537515277,2.6419943555,11.1869988462,0,0,0,1,5,0,0,0,0,2,0,0,0,0,2
